tDept,tSid,institution_name,tFname,tMiddlename,tLname,tid,tNumRatings,rating_class,contentType,categoryType,overall_rating
Finance,135,Brigham Young University,Steven,,Thorley,1286010,16,good,TEACHER,PROFESSOR,4.6
Mathematics,135,Brigham Young University,Robert,,Thorn,1118677,8,good,TEACHER,PROFESSOR,3.6
International Studies,135,Brigham Young University,Emily,Jackson,Thorn,2163171,1,good,TEACHER,PROFESSOR,4.0
English Language & Literature,135,Brigham Young University,Mel,,Thorne,588884,6,good,TEACHER,PROFESSOR,4.8
English,135,Brigham Young University,Leslee,,Thorne-Murphy,563070,8,good,TEACHER,PROFESSOR,4.8
Dance,135,Brigham Young University,Chase,,Thornock,1457106,5,good,TEACHER,PROFESSOR,4.9
Visual Arts,135,Brigham Young University,Chris,,Thornock,1467884,8,good,TEACHER,PROFESSOR,5.0
Dance,135,Brigham Young University,Carly,,Thornock,1676267,2,good,TEACHER,PROFESSOR,5.0
Accounting,135,Brigham Young University,Jacob,,Thornock,2247459,12,good,TEACHER,PROFESSOR,4.7
Mathematics,135,Brigham Young University,David ,Joshua,Thornton,2022497,1,good,TEACHER,PROFESSOR,4.5
History,135,Brigham Young University,Malcolm,,Thorp,238793,44,average,TEACHER,PROFESSOR,2.6
Communication,135,Brigham Young University,Reid,,Thorpe,1653563,1,good,TEACHER,PROFESSOR,5.0
Writing,135,Brigham Young University,Jennifer,,Thorup,2291262,4,good,TEACHER,PROFESSOR,5.0
Linguistics,135,Brigham Young University,Heather,,Sturman,1895253,6,good,TEACHER,PROFESSOR,3.8
Spanish,135,Brigham Young University,Paz,,Stutzman,1264541,3,good,TEACHER,PROFESSOR,5.0
Spanish,135,Brigham Young University,Paula,,Suarez,2132726,1,good,TEACHER,PROFESSOR,5.0
Biology,135,Brigham Young University,Sterling,,Sudweeks,269488,13,good,TEACHER,PROFESSOR,4.6
Finance,135,Brigham Young University,Bryan,,Sudweeks,678779,39,average,TEACHER,PROFESSOR,3.4
Physiology,135,Brigham Young University,Arminda,,Suli,1893277,12,good,TEACHER,PROFESSOR,4.0
Visual Arts,135,Brigham Young University,Sean,,Sullivan,2355826,1,good,TEACHER,PROFESSOR,4.0
Spanish,135,Brigham Young University,Brenna,,Sullivan,2721034,1,good,TEACHER,PROFESSOR,5.0
Communication Disorders,135,Brigham Young University,Connie,,Summers,2563863,3,average,TEACHER,PROFESSOR,3.3
Accounting,135,Brigham Young University,Scott,,Summers,869703,11,good,TEACHER,PROFESSOR,4.1
Nursing,135,Brigham Young University,Scott,,Summers,2330005,6,good,TEACHER,PROFESSOR,5.0
Family Life,135,Brigham Young University,Kjersti,,Summers,2762161,1,good,TEACHER,PROFESSOR,5.0
Religion,135,Brigham Young University,Kelly,,Summers,1049283,30,good,TEACHER,PROFESSOR,3.8
Family Life,135,Brigham Young University,Brock,,Sumner,2528216,3,good,TEACHER,PROFESSOR,4.0
Accounting,135,Brigham Young University,Monte,,Swain,594202,18,good,TEACHER,PROFESSOR,4.6
English,135,Brigham Young University,Julie,,Swallow,1319379,21,good,TEACHER,PROFESSOR,4.2
Information Technology,135,Brigham Young University,Bret,,Swan,1227542,15,poor,TEACHER,PROFESSOR,2.5
Religion,135,Brigham Young University,Jeffrey,,Swanson,1359969,2,good,TEACHER,PROFESSOR,3.8
Religious Studies,135,Brigham Young University,Anthony,,Sweat,1989645,250,good,TEACHER,PROFESSOR,4.7
Student Services,135,Brigham Young University,Shirl,,Sweeney,2613059,2,good,TEACHER,PROFESSOR,5.0
Art History,135,Brigham Young University,James,,Swensen,1353152,71,good,TEACHER,PROFESSOR,4.4
Film,135,Brigham Young University,Sharon,,Swenson,255490,18,average,TEACHER,PROFESSOR,2.9
Theater,135,Brigham Young University,Janet,,Swenson,323109,5,good,TEACHER,PROFESSOR,4.8
Communication,135,Brigham Young University,Lisa,,Swenson,1434795,26,good,TEACHER,PROFESSOR,4.1
Mathematics,135,Brigham Young University,Eric,,Swenson,373628,25,average,TEACHER,PROFESSOR,2.9
Humanities,135,Brigham Young University,Christian,J,Swenson,2341738,29,good,TEACHER,PROFESSOR,4.3
Business,135,Brigham Young University,Michael,,Swenson,615511,294,good,TEACHER,PROFESSOR,3.5
Religion,135,Brigham Young University,Charles,,Swift,182903,206,good,TEACHER,PROFESSOR,4.5
Mathematics,135,Brigham Young University,Scott,,Swingle,2124084,9,good,TEACHER,PROFESSOR,4.9
Business,135,Brigham Young University,William,,Swinyard,186338,12,good,TEACHER,PROFESSOR,4.5
Religion,135,Brigham Young University,Stephan,D,Taeger,1911305,64,good,TEACHER,PROFESSOR,4.5
Religion,135,Brigham Young University,Fabian Vaingamalie,,Tafuna,1862274,3,good,TEACHER,PROFESSOR,4.5
English,135,Brigham Young University,Greg,,Taggart,265506,36,good,TEACHER,PROFESSOR,3.8
Physical Education,135,Brigham Young University,Vriean,,Taggart,1688363,1,good,TEACHER,PROFESSOR,5.0
Ancient Scripture,135,Brigham Young University,Robbie,,Taggart,2763078,1,good,TEACHER,PROFESSOR,5.0
Religion,135,Brigham Young University,Lisa,O,Tait,1895275,1,good,TEACHER,PROFESSOR,5.0
Psychology,135,Brigham Young University,Veronika,,Tait,2439102,3,average,TEACHER,PROFESSOR,3.3
English,135,Brigham Young University,John,,Talbot,75860,60,good,TEACHER,PROFESSOR,4.1
Student Services,135,Brigham Young University,Bridger,,Talbot,2730743,4,good,TEACHER,PROFESSOR,4.8
Recreation,135,Brigham Young University,Stacy,,Taniguchi,440991,16,average,TEACHER,PROFESSOR,3.4
Accounting,135,Brigham Young University,Janet,,Tanner,1202961,8,average,TEACHER,PROFESSOR,3.4
Writing,135,Brigham Young University,Lindsay,,Tanner,2184138,5,average,TEACHER,PROFESSOR,3.0
Linguistics,135,Brigham Young University,Mark,,Tanner,2185662,4,good,TEACHER,PROFESSOR,5.0
English As A Second Language,135,Brigham Young University,Mark,,Tanner,2185656,2,good,TEACHER,PROFESSOR,5.0
Mathematics Education,135,Brigham Young University,Amy,,Tanner,1804311,16,good,TEACHER,PROFESSOR,4.5
Communication Disorders,135,Brigham Young University,Kristine,,Tanner,1800943,12,average,TEACHER,PROFESSOR,3.5
Linguistics,135,Brigham Young University,Nancy,,Tarawhiti,1215277,7,good,TEACHER,PROFESSOR,3.7
Statistics,135,Brigham Young University,Eleanor,,Tass,1966900,17,average,TEACHER,PROFESSOR,3.3
Humanities,135,Brigham Young University,George,,Tate,429845,19,good,TEACHER,PROFESSOR,4.2
Information Technology,135,Brigham Young University,Albert,,Tay,2734080,3,average,TEACHER,PROFESSOR,3.0
Accounting,135,Brigham Young University,Bill,,Tayler,2240047,1,good,TEACHER,PROFESSOR,5.0
Accounting,135,Brigham Young University,William,B.,Tayler,1825213,3,good,TEACHER,PROFESSOR,5.0
Family Studies,135,Brigham Young University,David,,Taylor,225639,29,average,TEACHER,PROFESSOR,3.4
Physics,135,Brigham Young University,Benjamin,,Taylor,395635,5,average,TEACHER,PROFESSOR,2.8
Engineering,135,Brigham Young University,Clark,,Taylor,532462,7,good,TEACHER,PROFESSOR,3.8
Dance,135,Brigham Young University,Alex,,Taylor,1732502,2,good,TEACHER,PROFESSOR,4.8
German,135,Brigham Young University,Daniel,,Taylor,1842081,3,good,TEACHER,PROFESSOR,4.8
Mathematics,135,Brigham Young University,James,,Taylor,1846442,3,good,TEACHER,PROFESSOR,4.7
Spanish,135,Brigham Young University,Debra,,Taylor,1863156,2,good,TEACHER,PROFESSOR,5.0
Religion,135,Brigham Young University,George,T,Taylor,1868892,8,average,TEACHER,PROFESSOR,3.4
Religion,135,Brigham Young University,Bryce,,Taylor,2201125,49,good,TEACHER,PROFESSOR,4.0
Nutrition & Food Science,135,Brigham Young University,Bradley,,Taylor,2435898,4,average,TEACHER,PROFESSOR,3.0
Statistics,135,Brigham Young University,Shelby,,Taylor,2613957,6,good,TEACHER,PROFESSOR,4.7
Foreign Languages,135,Brigham Young University,Tom,,Taylor,788601,35,good,TEACHER,PROFESSOR,4.8
Religion,135,Brigham Young University,Amber,Cecile,Taylor,2393940,6,average,TEACHER,PROFESSOR,3.2
Business Administration,135,Brigham Young University,Scott,,Taylor,2133821,249,good,TEACHER,PROFESSOR,4.6
Art History,135,Brigham Young University,Catherine,,Taylor,493810,29,average,TEACHER,PROFESSOR,2.7
English,135,Brigham Young University,Michael,,Taylor,2237588,20,good,TEACHER,PROFESSOR,4.6
English,135,Brigham Young University,Mandy,,Teerlink,2486244,2,good,TEACHER,PROFESSOR,5.0
Religion,135,Brigham Young University,Jean,,Tefan,1432451,7,good,TEACHER,PROFESSOR,4.4
Visual Arts,135,Brigham Young University,John,,Telford,1126163,7,good,TEACHER,PROFESSOR,4.3
Foreign Languages,135,Brigham Young University,Joel,,Temple,2475916,1,good,TEACHER,PROFESSOR,5.0
Information Technology,135,Brigham Young University,Chia-Chi,,Teng,1697690,7,good,TEACHER,PROFESSOR,3.5
Agriculture,135,Brigham Young University,Richard,,Terry,327991,27,average,TEACHER,PROFESSOR,3.3
Religion,135,Brigham Young University,Ronald,,Terry,747418,32,average,TEACHER,PROFESSOR,3.4
English,135,Brigham Young University,Tanya,,Terry,1117296,3,good,TEACHER,PROFESSOR,4.8
Business,135,Brigham Young University,Paul,,Terry,1629923,3,good,TEACHER,PROFESSOR,3.7
Nutrition & Food Science,135,Brigham Young University,Jeffery,S,Tessem,2413499,3,poor,TEACHER,PROFESSOR,2.3
Nursing,135,Brigham Young University,Sheri,L.,Tesseyman,2292935,5,good,TEACHER,PROFESSOR,4.0
Mathematics Education,135,Brigham Young University,Dawn,,Teuscher,1676146,11,average,TEACHER,PROFESSOR,3.0
Information Technology,135,Brigham Young University,Kevin,,Tew,2104959,1,average,TEACHER,PROFESSOR,3.0
Health Science,135,Brigham Young University,Rosemary,,Thackary,1811573,1,poor,TEACHER,PROFESSOR,1.0
Health Science,135,Brigham Young University,Evan,,Thacker,1864204,34,good,TEACHER,PROFESSOR,4.7
Health Science,135,Brigham Young University,Rosemary,,Thackeray,1059095,16,poor,TEACHER,PROFESSOR,2.4
Marriage Family & Human Dev,135,Brigham Young University,Jennifer,,Thatcher,1614330,34,good,TEACHER,PROFESSOR,4.7
English,135,Brigham Young University,Douglas,,Thayer,256256,18,average,TEACHER,PROFESSOR,3.3
Writing,135,Brigham Young University,Adrian,,Thayn,1777258,102,good,TEACHER,PROFESSOR,4.3
Writing,135,Brigham Young University,Samuel,Adrian,Thayn,2081532,2,good,TEACHER,PROFESSOR,3.5
Theatre  Media Arts,135,Brigham Young University,Benjamin,,Thevenin,2252502,4,good,TEACHER,PROFESSOR,5.0
Business,135,Brigham Young University,Eric,,Vernon,1017354,8,good,TEACHER,PROFESSOR,4.9
Visual Arts,135,Brigham Young University,Brant,,Vest,1570388,4,good,TEACHER,PROFESSOR,4.9
Theatre & Media Arts,135,Brigham Young University,Teisha,,Vest,1203392,20,good,TEACHER,PROFESSOR,4.5
Italian,135,Brigham Young University,Giulia,,Vibilio,1843060,2,good,TEACHER,PROFESSOR,4.2
Business,135,Brigham Young University,Tyler,,Vigue,2685093,1,good,TEACHER,PROFESSOR,5.0
Spanish,135,Brigham Young University,Gina,,Villalobos,2447061,11,good,TEACHER,PROFESSOR,4.8
Mathematics,135,Brigham Young University,Vianey,,Villamizar,387411,49,average,TEACHER,PROFESSOR,3.0
Spanish,135,Brigham Young University,Lucia,,Villareal,1629852,23,average,TEACHER,PROFESSOR,2.9
Music,135,Brigham Young University,Lawrence,,Vincent,256559,7,good,TEACHER,PROFESSOR,3.6
Health & Physical Education,135,Brigham Young University,William,,Vincent,837322,14,good,TEACHER,PROFESSOR,4.4
Writing,135,Brigham Young University,Tonja,,Vincent,1926322,10,average,TEACHER,PROFESSOR,3.3
Communication,135,Brigham Young University,Megs,,Vincent,2726613,1,good,TEACHER,PROFESSOR,5.0
Student Services,135,Brigham Young University,Heidi,,Vogeler,2024910,3,good,TEACHER,PROFESSOR,4.3
Chemistry,135,Brigham Young University,Heidi,,Vollmer-Snarr,256434,37,good,TEACHER,PROFESSOR,3.8
Economics,135,Brigham Young University,Christian,,Vom Lehn,2057829,29,good,TEACHER,PROFESSOR,4.4
Finance,135,Brigham Young University,Keith,,Vorkink,632469,17,good,TEACHER,PROFESSOR,3.9
Student Services,135,Brigham Young University,David,,Waddell,2355267,1,poor,TEACHER,PROFESSOR,2.0
Religion,135,Brigham Young University,Gregory,,Waddoups,760307,8,good,TEACHER,PROFESSOR,4.5
English,135,Brigham Young University,Katie,,Wade,1636194,3,good,TEACHER,PROFESSOR,4.8
English,135,Brigham Young University,Rachel Lynn,,Wadham,1546225,8,good,TEACHER,PROFESSOR,3.5
Visual Arts,135,Brigham Young University,Roland,,Thompson,1231477,24,good,TEACHER,PROFESSOR,4.0
Communication,135,Brigham Young University,Steven,,Thomsen,532721,18,good,TEACHER,PROFESSOR,4.4
Writing,135,Brigham Young University,Heather,,Thomson,1922645,2,good,TEACHER,PROFESSOR,3.5
Writing,135,Brigham Young University,Tamara,,Thomson,2536533,7,good,TEACHER,PROFESSOR,4.7
English,135,Brigham Young University,Tamara,,Thomson,2551676,3,good,TEACHER,PROFESSOR,4.7
Physiology,135,Brigham Young University,David,,Thomson,1109732,54,good,TEACHER,PROFESSOR,4.3
Mechanical Engineering,135,Brigham Young University,Scott,,Thomson,2581383,2,good,TEACHER,PROFESSOR,4.0
Finance,135,Brigham Young University,Steven,,Thorley,1286010,15,good,TEACHER,PROFESSOR,4.8
Mathematics,135,Brigham Young University,Robert,,Thorn,1118677,8,good,TEACHER,PROFESSOR,3.6
International Studies,135,Brigham Young University,Emily,Jackson,Thorn,2163171,1,good,TEACHER,PROFESSOR,4.0
English Language & Literature,135,Brigham Young University,Mel,,Thorne,588884,6,good,TEACHER,PROFESSOR,4.8
English,135,Brigham Young University,Leslee,,Thorne-Murphy,563070,8,good,TEACHER,PROFESSOR,4.8
Visual Arts,135,Brigham Young University,Chris,,Thornock,1467884,8,good,TEACHER,PROFESSOR,5.0
Dance,135,Brigham Young University,Carly,,Thornock,1676267,2,good,TEACHER,PROFESSOR,5.0
Dance,135,Brigham Young University,Chase,,Thornock,1457106,4,good,TEACHER,PROFESSOR,4.9
Accounting,135,Brigham Young University,Jacob,,Thornock,2247459,15,good,TEACHER,PROFESSOR,4.6
Mathematics,135,Brigham Young University,David ,Joshua,Thornton,2022497,1,good,TEACHER,PROFESSOR,4.5
History,135,Brigham Young University,Malcolm,,Thorp,238793,44,average,TEACHER,PROFESSOR,2.6
Communication,135,Brigham Young University,Reid,,Thorpe,1653563,1,good,TEACHER,PROFESSOR,5.0
Writing,135,Brigham Young University,Jennifer,,Thorup,2291262,4,good,TEACHER,PROFESSOR,5.0
Theatre & Media Arts,135,Brigham Young University,Tim,,Threlfall,2680643,2,good,TEACHER,PROFESSOR,4.5
Health Science,135,Brigham Young University,Jeffery,,Throckmorton,2334706,3,average,TEACHER,PROFESSOR,3.3
Mathematics,135,Brigham Young University,Jorg,Maxamilian,Thudwaldner,1754186,2,average,TEACHER,PROFESSOR,2.8
English,135,Brigham Young University,Jacqueline,,Thursby,185788,20,good,TEACHER,PROFESSOR,4.4
Italian,135,Brigham Young University,Marianna,J,Thurston,1790270,3,good,TEACHER,PROFESSOR,5.0
Health Science,135,Brigham Young University,Alton,,Thygerson,589010,11,good,TEACHER,PROFESSOR,4.9
Health Science,135,Brigham Young University,Steven,,Thygerson,1322154,8,good,TEACHER,PROFESSOR,4.3
Psychology,135,Brigham Young University,Dianne,,Tice,2248577,39,good,TEACHER,PROFESSOR,4.4
English,135,Brigham Young University,Elizabeth,,Tidwell,2033320,7,good,TEACHER,PROFESSOR,3.5
Chinese,135,Brigham Young University,Katherine,,Tilley,2181505,7,good,TEACHER,PROFESSOR,4.1
Communication,135,Brigham Young University,Linda,,Tobler,1789985,1,average,TEACHER,PROFESSOR,2.5
Writing,135,Brigham Young University,Lauren,B,Todacheenie,1863056,18,good,TEACHER,PROFESSOR,4.5
Physical Ed,135,Brigham Young University,Conrad,,Todd,387376,5,good,TEACHER,PROFESSOR,4.3
English,135,Brigham Young University,Heather,,Tolen,1152723,4,good,TEACHER,PROFESSOR,4.2
Mathematics,135,Brigham Young University,Chelsea,,Toler,2343469,1,poor,TEACHER,PROFESSOR,1.0
Art,135,Brigham Young University,Amanda,,Toler,2072895,11,good,TEACHER,PROFESSOR,3.8
Statistics,135,Brigham Young University,Dennis,,Tolley,375587,46,good,TEACHER,PROFESSOR,3.7
Religion,135,Brigham Young University,Kevin,,Tolley,2712669,1,good,TEACHER,PROFESSOR,5.0
Mathematics,135,Brigham Young University,Kirk,,Tolman,22485,36,poor,TEACHER,PROFESSOR,1.9
Economics,135,Brigham Young University,Chris,,Tong,2169151,3,good,TEACHER,PROFESSOR,4.0
Psychology,135,Brigham Young University,Nick,,Top,2322126,2,good,TEACHER,PROFESSOR,5.0
Religion,135,Brigham Young University,Brent,,Top,1054809,34,good,TEACHER,PROFESSOR,4.3
Humanities,135,Brigham Young University,Jim,,Toronto,45564,19,good,TEACHER,PROFESSOR,4.0
Anthropology,135,Brigham Young University,Ruth,,Toulson,753312,40,good,TEACHER,PROFESSOR,4.4
English,135,Brigham Young University,Leonard,,Tourney,1190615,12,good,TEACHER,PROFESSOR,4.0
Writing,135,Brigham Young University,Paige,,Tovey,1838364,2,good,TEACHER,PROFESSOR,5.0
Physics,135,Brigham Young University,Mark,,Transtrum,1910963,7,good,TEACHER,PROFESSOR,4.7
Business,135,Brigham Young University,Melissa,,Trautman,2786938,1,good,TEACHER,PROFESSOR,5.0
Engineering,135,Brigham Young University,Dale,,Tree,190428,15,good,TEACHER,PROFESSOR,4.7
Chemical Engineering,135,Brigham Young University,Douglas,R,Tree,2292664,12,good,TEACHER,PROFESSOR,3.7
Dance,135,Brigham Young University,Casey,,Treu,2220434,1,good,TEACHER,PROFESSOR,5.0
Spanish,135,Brigham Young University,Lauren,,Truman,2252973,3,good,TEACHER,PROFESSOR,4.0
Mechanical Engineering,135,Brigham Young University,Tadd,,Truscott,1568101,2,good,TEACHER,PROFESSOR,4.0
Writing,135,Brigham Young University,Tesia,,Tsai,2162006,16,good,TEACHER,PROFESSOR,4.5
Asian amp Near Eastern Languages,135,Brigham Young University,Shinsuke,,Tsuchiya,2478869,6,good,TEACHER,PROFESSOR,5.0
Exercise & Sport Science,135,Brigham Young University,Larry,,Tucker,84269,18,good,TEACHER,PROFESSOR,4.0
English,135,Brigham Young University,Jeffrey,,Tucker,931251,16,good,TEACHER,PROFESSOR,4.0
Dance,135,Brigham Young University,Maria,,Tucker,1125058,2,good,TEACHER,PROFESSOR,4.8
Dance,135,Brigham Young University,Greg,,Tucker,1807999,6,good,TEACHER,PROFESSOR,5.0
Communication,135,Brigham Young University,Susan,,Tuckett,1703728,2,good,TEACHER,PROFESSOR,4.0
Dance,135,Brigham Young University,Travis,,Tuft,1236108,3,good,TEACHER,PROFESSOR,4.7
Dance,135,Brigham Young University,Kau'I M,,Tuia,950786,21,good,TEACHER,PROFESSOR,4.8
Exercise Science,135,Brigham Young University,Jesse,,Tukuafu,1207352,6,good,TEACHER,PROFESSOR,4.2
Education,135,Brigham Young University,Michael,,Tunnell,1189463,6,good,TEACHER,PROFESSOR,4.3
Science,135,Brigham Young University,Steve,,Turley,106478,38,good,TEACHER,PROFESSOR,3.5
Languages,135,Brigham Young University,Jeffrey,,Turley,528352,42,good,TEACHER,PROFESSOR,4.2
Religion,135,Brigham Young University,Robert,,Turley,1654703,1,good,TEACHER,PROFESSOR,5.0
Linguistics,135,Brigham Young University,Nancy,,Turley,1129294,37,good,TEACHER,PROFESSOR,4.0
English,135,Brigham Young University,Kylie,,Turley,755418,30,good,TEACHER,PROFESSOR,4.0
Mathematics,135,Brigham Young University,Emma,,Turner,1009165,22,good,TEACHER,PROFESSOR,4.2
Writing,135,Brigham Young University,Wesley,,Turner,2108881,6,good,TEACHER,PROFESSOR,4.3
German,135,Brigham Young University,Micah,,Turney,1737014,1,good,TEACHER,PROFESSOR,5.0
English,135,Brigham Young University,Stephen,,Tuttle,935734,9,good,TEACHER,PROFESSOR,4.3
Writing,135,Brigham Young University,Shannon,Nicole,Tuttle,2449873,1,good,TEACHER,PROFESSOR,5.0
Information Systems,135,Brigham Young University,Nathan,,Twyman,2663928,3,poor,TEACHER,PROFESSOR,1.7
Portuguese,135,Brigham Young University,Renata,,Tymoschenko,2052541,1,good,TEACHER,PROFESSOR,5.0
Biology,135,Brigham Young University,Joshua,,Udall,1087133,12,poor,TEACHER,PROFESSOR,2.3
Music,135,Brigham Young University,Kim,,Underwood,2485256,1,good,TEACHER,PROFESSOR,4.0
Religion,135,Brigham Young University,Grant,,Underwood,560635,37,good,TEACHER,PROFESSOR,4.0
Languages,135,Brigham Young University,Nicolaas,,Undlandt,536656,14,good,TEACHER,PROFESSOR,4.2
French  Italian,135,Brigham Young University,Nicolaas,,Unlandt,1964882,5,good,TEACHER,PROFESSOR,4.0
Anthropology,135,Brigham Young University,Scott,,Ure,2494892,1,good,TEACHER,PROFESSOR,4.0
Elementary Education,135,Brigham Young University,Anne,,Ure,984532,22,good,TEACHER,PROFESSOR,4.2
Humanities,135,Brigham Young University,Natalie,,Vaieland,2277431,4,average,TEACHER,PROFESSOR,3.0
