tDept,tSid,institution_name,tFname,tMiddlename,tLname,tid,tNumRatings,rating_class,contentType,categoryType,overall_rating
Business,1754,Brigham Young University - Idaho,Matthew,,Maroon,2320191,11,good,TEACHER,PROFESSOR,5.0
Religious Studies,1754,Brigham Young University - Idaho,Robert,,Marrot,1296205,5,average,TEACHER,PROFESSOR,3.1
Religion,1754,Brigham Young University - Idaho,Robert,,Marrott,453586,118,average,TEACHER,PROFESSOR,3.0
Psychology,1754,Brigham Young University - Idaho,Devon,,Marrott,2017976,131,good,TEACHER,PROFESSOR,4.7
Online Learning,1754,Brigham Young University - Idaho,Adam,,Marsden,2012974,2,good,TEACHER,PROFESSOR,3.5
Religion,1754,Brigham Young University - Idaho,Gary,,Marshal,1241441,5,good,TEACHER,PROFESSOR,4.2
Foreign Languages & Literature,1754,Brigham Young University - Idaho,Bob,,Maxfield,823526,8,good,TEACHER,PROFESSOR,3.7
Accounting,1754,Brigham Young University - Idaho,Samuel,,Maxfield,2473631,2,poor,TEACHER,PROFESSOR,1.0
Health Science,1754,Brigham Young University - Idaho,Kaylynn,,Maxfield,2329362,8,good,TEACHER,PROFESSOR,4.2
History,1754,Brigham Young University - Idaho,Kirse,,May,2151424,10,average,TEACHER,PROFESSOR,2.9
English,1754,Brigham Young University - Idaho,Ed,,May,1298881,2,poor,TEACHER,PROFESSOR,2.3
Music,1754,Brigham Young University - Idaho,Ed,,May,1883466,10,poor,TEACHER,PROFESSOR,2.5
Music,1754,Brigham Young University - Idaho,William,Edgar,May,2061963,3,good,TEACHER,PROFESSOR,4.0
Business,1754,Brigham Young University - Idaho,Craig,,Mayberry,2314681,2,good,TEACHER,PROFESSOR,3.5
Child  Family Studies,1754,Brigham Young University - Idaho,Emma,,McAdams,2199087,1,good,TEACHER,PROFESSOR,4.0
Online Learning,1754,Brigham Young University - Idaho,Jane,,McAdams,2246537,1,good,TEACHER,PROFESSOR,5.0
Child & Family Studies,1754,Brigham Young University - Idaho,Lori,,McAnelly,2353306,4,good,TEACHER,PROFESSOR,4.0
Online Learning,1754,Brigham Young University - Idaho,Andrew,H,McArthur,2213005,3,good,TEACHER,PROFESSOR,5.0
Career Development,1754,Brigham Young University - Idaho,Doug,,McBride,927132,8,good,TEACHER,PROFESSOR,4.6
Online Learning,1754,Brigham Young University - Idaho,Brian,,McCain,1943747,6,average,TEACHER,PROFESSOR,2.8
Online Learning,1754,Brigham Young University - Idaho,Linda,,McCarty,2630251,1,poor,TEACHER,PROFESSOR,2.0
Dance,1754,Brigham Young University - Idaho,Elizabeth,,McChesney,2469742,1,good,TEACHER,PROFESSOR,4.0
Business,1754,Brigham Young University - Idaho,Weston,,McCloy,2517818,2,good,TEACHER,PROFESSOR,5.0
Computer Science,1754,Brigham Young University - Idaho,Kenneth,,McCluskey,1210655,5,poor,TEACHER,PROFESSOR,1.6
Art,1754,Brigham Young University - Idaho,Cindy,,McConkie,2559942,9,good,TEACHER,PROFESSOR,5.0
Computer Information Technology,1754,Brigham Young University - Idaho,Steve,,McConnell,2605153,2,good,TEACHER,PROFESSOR,5.0
Communication,1754,Brigham Young University - Idaho,Breeanna,,McCook,2344841,5,good,TEACHER,PROFESSOR,3.6
Online Learning,1754,Brigham Young University - Idaho,Daniel,,McCord,2030157,5,good,TEACHER,PROFESSOR,4.4
Political Science,1754,Brigham Young University - Idaho,W.,Daniel,McCord,2685538,1,average,TEACHER,PROFESSOR,3.0
Online Learning,1754,Brigham Young University - Idaho,Michael,W.,McCormick,1988990,41,good,TEACHER,PROFESSOR,4.1
Online Learning,1754,Brigham Young University - Idaho,Haley,,McCormick,2450571,4,good,TEACHER,PROFESSOR,5.0
Home & Family Studies,1754,Brigham Young University - Idaho,John,,McCoy,1550950,1,good,TEACHER,PROFESSOR,4.0
Health  Human Performance,1754,Brigham Young University - Idaho,Jennifer,,McCoy,2123185,7,good,TEACHER,PROFESSOR,3.8
Child & Family Studies,1754,Brigham Young University - Idaho,Kelly,,McCoy,962915,38,average,TEACHER,PROFESSOR,3.5
Computer Science,1754,Brigham Young University - Idaho,Merrick,,McCracken,2089206,4,good,TEACHER,PROFESSOR,4.3
Online Learning,1754,Brigham Young University - Idaho,Lacey,,McCullough,2398489,1,good,TEACHER,PROFESSOR,4.0
Foreign Languages  Literature,1754,Brigham Young University - Idaho,Brian,,McDermott,2200692,5,good,TEACHER,PROFESSOR,5.0
Religion,1754,Brigham Young University - Idaho,Casey,,McDermott,2223671,17,good,TEACHER,PROFESSOR,4.0
Sociology,1754,Brigham Young University - Idaho,Martin,,McDonell,684657,7,good,TEACHER,PROFESSOR,4.3
Home & Family Studies,1754,Brigham Young University - Idaho,Peggy,,McFarland,2422797,9,good,TEACHER,PROFESSOR,4.2
Child  Family Studies,1754,Brigham Young University - Idaho,Emma,,McAdams,2199087,1,good,TEACHER,PROFESSOR,4.0
Online Learning,1754,Brigham Young University - Idaho,Jane,,McAdams,2246537,1,good,TEACHER,PROFESSOR,5.0
Child & Family Studies,1754,Brigham Young University - Idaho,Lori,,McAnelly,2353306,5,good,TEACHER,PROFESSOR,4.2
Online Learning,1754,Brigham Young University - Idaho,Andrew,H,McArthur,2213005,3,good,TEACHER,PROFESSOR,5.0
Career Development,1754,Brigham Young University - Idaho,Doug,,McBride,927132,8,good,TEACHER,PROFESSOR,4.6
Online Learning,1754,Brigham Young University - Idaho,Brian,,McCain,1943747,6,average,TEACHER,PROFESSOR,2.8
Online Learning,1754,Brigham Young University - Idaho,Linda,,McCarty,2630251,1,poor,TEACHER,PROFESSOR,2.0
Dance,1754,Brigham Young University - Idaho,Elizabeth,,McChesney,2469742,1,good,TEACHER,PROFESSOR,4.0
Business,1754,Brigham Young University - Idaho,Weston,,McCloy,2517818,2,good,TEACHER,PROFESSOR,5.0
Computer Science,1754,Brigham Young University - Idaho,Kenneth,,McCluskey,1210655,5,poor,TEACHER,PROFESSOR,1.6
Art,1754,Brigham Young University - Idaho,Cindy,,McConkie,2559942,9,good,TEACHER,PROFESSOR,5.0
Computer Information Technology,1754,Brigham Young University - Idaho,Steve,,McConnell,2605153,2,good,TEACHER,PROFESSOR,5.0
Communication,1754,Brigham Young University - Idaho,Breeanna,,McCook,2344841,5,good,TEACHER,PROFESSOR,3.6
Political Science,1754,Brigham Young University - Idaho,W.,Daniel,McCord,2685538,1,average,TEACHER,PROFESSOR,3.0
Online Learning,1754,Brigham Young University - Idaho,Daniel,,McCord,2030157,6,good,TEACHER,PROFESSOR,4.5
Online Learning,1754,Brigham Young University - Idaho,Michael,W.,McCormick,1988990,41,good,TEACHER,PROFESSOR,4.1
Online Learning,1754,Brigham Young University - Idaho,Haley,,McCormick,2450571,4,good,TEACHER,PROFESSOR,5.0
Home & Family Studies,1754,Brigham Young University - Idaho,John,,McCoy,1550950,1,good,TEACHER,PROFESSOR,4.0
Child & Family Studies,1754,Brigham Young University - Idaho,Kelly,,McCoy,962915,38,average,TEACHER,PROFESSOR,3.5
Health  Human Performance,1754,Brigham Young University - Idaho,Jennifer,,McCoy,2123185,8,good,TEACHER,PROFESSOR,4.0
Computer Science,1754,Brigham Young University - Idaho,Merrick,,McCracken,2089206,4,good,TEACHER,PROFESSOR,4.3
Online Learning,1754,Brigham Young University - Idaho,Lacey,,McCullough,2398489,1,good,TEACHER,PROFESSOR,4.0
Foreign Languages  Literature,1754,Brigham Young University - Idaho,Brian,,McDermott,2200692,5,good,TEACHER,PROFESSOR,5.0
Religion,1754,Brigham Young University - Idaho,Casey,,McDermott,2223671,17,good,TEACHER,PROFESSOR,4.0
Sociology,1754,Brigham Young University - Idaho,Martin,,McDonell,684657,7,good,TEACHER,PROFESSOR,4.3
Home & Family Studies,1754,Brigham Young University - Idaho,Peggy,,McFarland,2422797,9,good,TEACHER,PROFESSOR,4.2
Foreign Languages & Literature,1754,Brigham Young University - Idaho,Tim,,McFarlane,1678626,1,good,TEACHER,PROFESSOR,3.5
Agronomy,1754,Brigham Young University - Idaho,Stephen,,McGary,766714,14,average,TEACHER,PROFESSOR,3.0
Business,1754,Brigham Young University - Idaho,Jennifer,,McGill,2432648,6,good,TEACHER,PROFESSOR,4.7
Business,1754,Brigham Young University - Idaho,Cyndi,,McHenry,2660541,1,good,TEACHER,PROFESSOR,4.0
Music,1754,Brigham Young University - Idaho,Mitchell,,McKay,925246,3,good,TEACHER,PROFESSOR,4.3
Art,1754,Brigham Young University - Idaho,Doug,,McKay,2001947,1,poor,TEACHER,PROFESSOR,1.0
International Studies,1754,Brigham Young University - Idaho,Trever,,McKay,1990885,21,good,TEACHER,PROFESSOR,4.4
"Ag Bus, Plant & Animal Sci",1754,Brigham Young University - Idaho,Gregory,,McKee,2747635,2,poor,TEACHER,PROFESSOR,2.0
Child  Family Studies,1754,Brigham Young University - Idaho,Janalee,,Meeker,2028533,14,good,TEACHER,PROFESSOR,3.7
Religion,1754,Brigham Young University - Idaho,Michael,,Meiners,2271240,7,good,TEACHER,PROFESSOR,3.5
Business,1754,Brigham Young University - Idaho,Shanelle,,Mele,2118233,6,good,TEACHER,PROFESSOR,4.9
Computer Science,1754,Brigham Young University - Idaho,Curtis,,Mellor,2609188,3,good,TEACHER,PROFESSOR,4.0
Home & Family Studies,1754,Brigham Young University - Idaho,Cassidy,,Mellor,2418479,8,good,TEACHER,PROFESSOR,4.3
Geography,1754,Brigham Young University - Idaho,Greg,,Melton,1941180,39,good,TEACHER,PROFESSOR,3.7
General Studies,1754,Brigham Young University - Idaho,Greg ,L ,Melton,2064507,3,good,TEACHER,PROFESSOR,3.7
Economics,1754,Brigham Young University - Idaho,Michael,,Melton,2665211,1,poor,TEACHER,PROFESSOR,1.0
Art,1754,Brigham Young University - Idaho,Brian,,Memmott,1041569,20,good,TEACHER,PROFESSOR,4.2
Communication,1754,Brigham Young University - Idaho,Stephen,,Mendenhall,2534421,4,good,TEACHER,PROFESSOR,4.5
Religion,1754,Brigham Young University - Idaho,Laura,Merril,Mercer,2584796,1,good,TEACHER,PROFESSOR,5.0
Foundations,1754,Brigham Young University - Idaho,Steve,,Merkley,2242835,1,poor,TEACHER,PROFESSOR,1.0
Animal Science,1754,Brigham Young University - Idaho,Steven,,Merkley,2272254,1,poor,TEACHER,PROFESSOR,1.0
Humanities,1754,Brigham Young University - Idaho,Darin,,Merril,1398544,18,good,TEACHER,PROFESSOR,4.0
Communication,1754,Brigham Young University - Idaho,Melissa,,Merrill,1793482,7,average,TEACHER,PROFESSOR,3.1
Education,1754,Brigham Young University - Idaho,Marianne,,Merrill,2064014,23,good,TEACHER,PROFESSOR,4.7
Religion,1754,Brigham Young University - Idaho,Collin,,Merrill,2158193,3,poor,TEACHER,PROFESSOR,1.3
Theater,1754,Brigham Young University - Idaho,Roger,,Merrill,730444,18,good,TEACHER,PROFESSOR,4.2
Home & Family Studies,1754,Brigham Young University - Idaho,Miriam,,Merrill,2663453,6,good,TEACHER,PROFESSOR,5.0
Interior Design,1754,Brigham Young University - Idaho,T.L.,,McRae,761539,8,good,TEACHER,PROFESSOR,4.7
Nursing,1754,Brigham Young University - Idaho,Rachelle,,McRae,2056974,4,good,TEACHER,PROFESSOR,4.0
Health Science,1754,Brigham Young University - Idaho,Aaron,,Meacham,2156366,8,good,TEACHER,PROFESSOR,4.6
Religion,1754,Brigham Young University - Idaho,Brian,,Mead,2274187,12,good,TEACHER,PROFESSOR,4.4
Communication,1754,Brigham Young University - Idaho,Michelle,,Meade,2202928,166,good,TEACHER,PROFESSOR,4.3
Communication,1754,Brigham Young University - Idaho,Paul,,Meade,2355450,7,good,TEACHER,PROFESSOR,3.9
Music,1754,Brigham Young University - Idaho,Bryce,,Mecham,765007,8,good,TEACHER,PROFESSOR,3.8
Nursing,1754,Brigham Young University - Idaho,Stefanie,,Mecham,2505532,1,poor,TEACHER,PROFESSOR,2.0
Music,1754,Brigham Young University - Idaho,Jessica,,Mecham,851083,36,average,TEACHER,PROFESSOR,3.4
Business,1754,Brigham Young University - Idaho,Patrick,,Meegan,2436767,7,good,TEACHER,PROFESSOR,5.0
Sociology,1754,Brigham Young University - Idaho,Nathan,,Meeker,629708,73,good,TEACHER,PROFESSOR,4.2
Child  Family Studies,1754,Brigham Young University - Idaho,Janalee,,Meeker,2028533,14,good,TEACHER,PROFESSOR,3.7
Religion,1754,Brigham Young University - Idaho,Michael,,Meiners,2271240,10,average,TEACHER,PROFESSOR,3.3
Business,1754,Brigham Young University - Idaho,Shanelle,,Mele,2118233,6,good,TEACHER,PROFESSOR,4.9
Home & Family Studies,1754,Brigham Young University - Idaho,Cassidy,,Mellor,2418479,8,good,TEACHER,PROFESSOR,4.3
Computer Science,1754,Brigham Young University - Idaho,Curtis,,Mellor,2609188,4,good,TEACHER,PROFESSOR,3.5
General Studies,1754,Brigham Young University - Idaho,Greg ,L ,Melton,2064507,3,good,TEACHER,PROFESSOR,3.7
Geography,1754,Brigham Young University - Idaho,Greg,,Melton,1941180,40,good,TEACHER,PROFESSOR,3.7
Economics,1754,Brigham Young University - Idaho,Michael,,Melton,2665211,2,average,TEACHER,PROFESSOR,3.0
Art,1754,Brigham Young University - Idaho,Brian,,Memmott,1041569,20,good,TEACHER,PROFESSOR,4.2
Communication,1754,Brigham Young University - Idaho,Stephen,,Mendenhall,2534421,4,good,TEACHER,PROFESSOR,4.5
Religion,1754,Brigham Young University - Idaho,Laura,Merril,Mercer,2584796,2,good,TEACHER,PROFESSOR,5.0
Foundations,1754,Brigham Young University - Idaho,Steve,,Merkley,2242835,1,poor,TEACHER,PROFESSOR,1.0
Animal Science,1754,Brigham Young University - Idaho,Steven,,Merkley,2272254,1,poor,TEACHER,PROFESSOR,1.0
Humanities,1754,Brigham Young University - Idaho,Darin,,Merril,1398544,18,good,TEACHER,PROFESSOR,4.0
Communication,1754,Brigham Young University - Idaho,Melissa,,Merrill,1793482,7,average,TEACHER,PROFESSOR,3.1
Education,1754,Brigham Young University - Idaho,Marianne,,Merrill,2064014,23,good,TEACHER,PROFESSOR,4.7
Religion,1754,Brigham Young University - Idaho,Collin,,Merrill,2158193,3,poor,TEACHER,PROFESSOR,1.3
Home & Family Studies,1754,Brigham Young University - Idaho,Miriam,,Merrill,2663453,6,good,TEACHER,PROFESSOR,5.0
English,1754,Brigham Young University - Idaho,Darin,,Merrill,387979,256,good,TEACHER,PROFESSOR,4.3
Humanities,1754,Brigham Young University - Idaho,Brian,,Merrill,709810,96,good,TEACHER,PROFESSOR,4.1
Theater,1754,Brigham Young University - Idaho,Roger,,Merrill,730444,20,good,TEACHER,PROFESSOR,4.2
Online Learning,1754,Brigham Young University - Idaho,Jeffrey,D,Meservy,1829782,9,average,TEACHER,PROFESSOR,3.3
Mathematics,1754,Brigham Young University - Idaho,Natalie,,Messano,1991663,3,good,TEACHER,PROFESSOR,4.3
Mechanical Engineering,1754,Brigham Young University - Idaho,David,,Messinger,1965576,2,poor,TEACHER,PROFESSOR,1.0
General Studies,1754,Brigham Young University - Idaho,Kari,,Meyer,2643998,3,good,TEACHER,PROFESSOR,4.0
Communication,1754,Brigham Young University - Idaho,Andrea,,Meyer,2151159,9,good,TEACHER,PROFESSOR,4.6
Online Learning,1754,Brigham Young University - Idaho,Steven,D.,Miller,1907928,4,good,TEACHER,PROFESSOR,4.5
Music,1754,Brigham Young University - Idaho,Aaron,,Miller,1153202,21,good,TEACHER,PROFESSOR,4.1
Automotive Technology,1754,Brigham Young University - Idaho,Justin,,Miller,938038,32,good,TEACHER,PROFESSOR,4.1
Mechanical Engineering,1754,Brigham Young University - Idaho,Garth,,Miller,859664,45,average,TEACHER,PROFESSOR,3.0
Computer Information Technology,1754,Brigham Young University - Idaho,David,,Miller,2466084,32,good,TEACHER,PROFESSOR,4.5
Foundations,1754,Brigham Young University - Idaho,Chloe,,Mills,2570829,3,poor,TEACHER,PROFESSOR,1.0
Education,1754,Brigham Young University - Idaho,Shannon,,Milner,2738715,1,good,TEACHER,PROFESSOR,5.0
Mathematics,1754,Brigham Young University - Idaho,Lance,,Milner,2069512,10,poor,TEACHER,PROFESSOR,2.2
Business,1754,Brigham Young University - Idaho,Kathi,,Milton,2104871,6,poor,TEACHER,PROFESSOR,2.2
EMT & Paramedic,1754,Brigham Young University - Idaho,Troyce,,Miskin,1266554,1,good,TEACHER,PROFESSOR,4.5
Foundations,1754,Brigham Young University - Idaho,Natalie,,Mix,2241271,1,good,TEACHER,PROFESSOR,4.0
Academic Services,1754,Brigham Young University - Idaho,Kevin,,Miyasaki,927595,6,good,TEACHER,PROFESSOR,3.5
English,1754,Brigham Young University - Idaho,Adriane,,Moea'i,1607414,25,good,TEACHER,PROFESSOR,4.3
English,1754,Brigham Young University - Idaho,Joelle,,Moen,764817,69,average,TEACHER,PROFESSOR,3.2
History,1754,Brigham Young University - Idaho,Randall,,Moffett,2058790,6,good,TEACHER,PROFESSOR,5.0
Computer Information Technology,1754,Brigham Young University - Idaho,Steven,D,Mohan,2390701,2,poor,TEACHER,PROFESSOR,2.0
Online Learning,1754,Brigham Young University - Idaho,Kehaulani,,Molifua,1546726,2,good,TEACHER,PROFESSOR,4.3
Economics,1754,Brigham Young University - Idaho,Daniel,,Moncayo,2347863,740,good,TEACHER,PROFESSOR,4.3
Mathematics,1754,Brigham Young University - Idaho,Kristen,,Montague,1748246,52,good,TEACHER,PROFESSOR,4.0
Geology,1754,Brigham Young University - Idaho,Barry,,Miller,1773493,23,good,TEACHER,PROFESSOR,4.3
Nursing,1754,Brigham Young University - Idaho,Carma,,Miller,1856981,4,good,TEACHER,PROFESSOR,5.0
Religion,1754,Brigham Young University - Idaho,Steve,,Miller,1998507,1,poor,TEACHER,PROFESSOR,1.5
Online Learning,1754,Brigham Young University - Idaho,Elise,,Miller,2059907,8,good,TEACHER,PROFESSOR,4.2
Religion,1754,Brigham Young University - Idaho,Julie,,Miller,2083996,1,good,TEACHER,PROFESSOR,4.0
Communication,1754,Brigham Young University - Idaho,Derek,,Miller,2119975,10,average,TEACHER,PROFESSOR,3.3
Biology,1754,Brigham Young University - Idaho,Ashley,,Miller,2292095,1,poor,TEACHER,PROFESSOR,2.0
Communication,1754,Brigham Young University - Idaho,Angie,,Miller,1093141,26,good,TEACHER,PROFESSOR,4.3
Online Learning,1754,Brigham Young University - Idaho,Steven,D.,Miller,1907928,4,good,TEACHER,PROFESSOR,4.5
Music,1754,Brigham Young University - Idaho,Aaron,,Miller,1153202,21,good,TEACHER,PROFESSOR,4.1
Mechanical Engineering,1754,Brigham Young University - Idaho,Garth,,Miller,859664,45,average,TEACHER,PROFESSOR,3.0
Computer Information Technology,1754,Brigham Young University - Idaho,David,,Miller,2466084,33,good,TEACHER,PROFESSOR,4.5
Automotive Technology,1754,Brigham Young University - Idaho,Justin,,Miller,938038,33,good,TEACHER,PROFESSOR,4.1
Child amp Family Studies,1754,Brigham Young University - Idaho,Kierea,,Miller,2610714,5,poor,TEACHER,PROFESSOR,1.4
Home & Family Studies,1754,Brigham Young University - Idaho,Darren,,Miller,2570709,2,average,TEACHER,PROFESSOR,3.0
Foundations,1754,Brigham Young University - Idaho,Chloe,,Mills,2570829,3,poor,TEACHER,PROFESSOR,1.0
Education,1754,Brigham Young University - Idaho,Shannon,,Milner,2738715,1,good,TEACHER,PROFESSOR,5.0
Mathematics,1754,Brigham Young University - Idaho,Lance,,Milner,2069512,11,poor,TEACHER,PROFESSOR,2.1
Business,1754,Brigham Young University - Idaho,Kathi,,Milton,2104871,6,poor,TEACHER,PROFESSOR,2.2
EMT & Paramedic,1754,Brigham Young University - Idaho,Troyce,,Miskin,1266554,1,good,TEACHER,PROFESSOR,4.5
Foundations,1754,Brigham Young University - Idaho,Natalie,,Mix,2241271,1,good,TEACHER,PROFESSOR,4.0
Academic Services,1754,Brigham Young University - Idaho,Kevin,,Miyasaki,927595,6,good,TEACHER,PROFESSOR,3.5
English,1754,Brigham Young University - Idaho,Adriane,,Moea'i,1607414,25,good,TEACHER,PROFESSOR,4.3
English,1754,Brigham Young University - Idaho,Joelle,,Moen,764817,69,average,TEACHER,PROFESSOR,3.2
History,1754,Brigham Young University - Idaho,Randall,,Moffett,2058790,6,good,TEACHER,PROFESSOR,5.0
Computer Information Technology,1754,Brigham Young University - Idaho,Steven,D,Mohan,2390701,2,poor,TEACHER,PROFESSOR,2.0
Online Learning,1754,Brigham Young University - Idaho,Kehaulani,,Molifua,1546726,2,good,TEACHER,PROFESSOR,4.3
Economics,1754,Brigham Young University - Idaho,Daniel,,Moncayo,2347863,810,good,TEACHER,PROFESSOR,4.3
Mathematics,1754,Brigham Young University - Idaho,Kristen,,Montague,1748246,52,good,TEACHER,PROFESSOR,4.0
English,1754,Brigham Young University - Idaho,Matthew,,Montoya,1991637,4,average,TEACHER,PROFESSOR,2.7
Child amp Family Studies,1754,Brigham Young University - Idaho,Betsy,,Montoya,2520348,9,poor,TEACHER,PROFESSOR,1.6
Child amp Family Studies,1754,Brigham Young University - Idaho,Elizabeth,Barrett,Montoya,2294836,7,average,TEACHER,PROFESSOR,2.6
Mathematics,1754,Brigham Young University - Idaho,Bonnie,,Moon,603935,80,average,TEACHER,PROFESSOR,3.3
Music,1754,Brigham Young University - Idaho,Matt,,Moore,1112603,7,good,TEACHER,PROFESSOR,4.7
Psychology,1754,Brigham Young University - Idaho,Jennifer,,Moore,2413924,12,good,TEACHER,PROFESSOR,4.0
Geology,1754,Brigham Young University - Idaho,Dan,,Moore,1236739,192,good,TEACHER,PROFESSOR,3.9
Education,1754,Brigham Young University - Idaho,Thomas,,Morley,830849,9,good,TEACHER,PROFESSOR,4.1
English,1754,Brigham Young University - Idaho,Brynne,,Morley,1291938,1,good,TEACHER,PROFESSOR,4.0
Business,1754,Brigham Young University - Idaho,Bob,,Morley,2467795,8,good,TEACHER,PROFESSOR,4.4
Religion,1754,Brigham Young University - Idaho,Torrey,Blaine,Morrill ,2049236,91,good,TEACHER,PROFESSOR,4.5
Business,1754,Brigham Young University - Idaho,Jeff,,Morrin,1920859,13,average,TEACHER,PROFESSOR,3.3
